ShipmentID,Route No,LegNumber,WasRolled,RolloverReason,PaymentStatus,DocumentSubmitted,WeatherSeverity,PortCongestion,GeoRiskFlag,CarrierNotification,ExternalNewsImpact
SHP116876,R037543,2,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP116877,R037544,1,TRUE,Hub Congestion,Overdue,TRUE,High,10,NA,Blank Sailing,TRUE
SHP116877,R037545,2,FALSE,NA,Overdue,TRUE,Moderate,5,NA,NA,FALSE
SHP116877,R037546,3,FALSE,NA,Overdue,TRUE,Low,4,Military,NA,TRUE
SHP116878,R037547,1,FALSE,NA,Paid,TRUE,Low,5,NA,Late Alert,FALSE
SHP116878,R037548,2,TRUE,Hub Congestion,Paid,TRUE,High,10,NA,NA,TRUE
SHP116879,R037549,1,TRUE,Feeder Delay,Overdue,TRUE,Moderate,4,NA,NA,FALSE
SHP116879,R037550,2,TRUE,Feeder Delay,Overdue,TRUE,High,5,Protest,Late Alert,TRUE
SHP116880,R037551,1,TRUE,Hub Congestion,Pending,TRUE,Moderate,9,NA,Blank Sailing,TRUE
SHP116880,R037552,2,TRUE,Feeder Delay,Pending,TRUE,Moderate,7,NA,NA,FALSE
SHP116881,R037553,1,TRUE,Feeder Delay,Paid,TRUE,Moderate,5,NA,Late Alert,FALSE
SHP116881,R037554,2,TRUE,Feeder Delay,Paid,TRUE,High,10,NA,Late Alert,TRUE
SHP116881,R037555,3,TRUE,Hub Congestion,Paid,TRUE,High,5,NA,Late Alert,TRUE
SHP116882,R037556,1,FALSE,NA,Overdue,FALSE,Low,3,NA,NA,FALSE
SHP116883,R037557,1,FALSE,NA,Paid,TRUE,Low,7,Strike,NA,TRUE
SHP116883,R037558,2,TRUE,Vessel Omission,Paid,TRUE,Low,4,NA,Late Alert,FALSE
SHP116883,R037559,3,TRUE,Customs Hold,Paid,TRUE,Moderate,3,NA,Blank Sailing,TRUE
SHP116884,R037560,1,TRUE,Vessel Omission,Paid,TRUE,Low,5,NA,Late Alert,FALSE
SHP116884,R037561,2,FALSE,NA,Paid,TRUE,Low,7,NA,NA,FALSE
SHP116884,R037562,3,TRUE,Carrier Overbooking,Paid,TRUE,Moderate,3,NA,NA,FALSE
SHP116885,R037563,1,FALSE,NA,Paid,TRUE,Low,3,NA,NA,TRUE
SHP116885,R037564,2,FALSE,NA,Paid,TRUE,Low,2,NA,NA,FALSE
SHP116885,R037565,3,TRUE,Carrier Overbooking,Paid,TRUE,High,5,NA,Blank Sailing,TRUE
SHP116886,R037566,1,FALSE,NA,Paid,TRUE,Low,7,NA,NA,FALSE
SHP116886,R037567,2,TRUE,Late Document,Paid,TRUE,Low,7,NA,Late Alert,FALSE
SHP116887,R037568,1,FALSE,NA,Paid,TRUE,Low,8,NA,NA,FALSE
SHP116888,R037569,1,TRUE,Hub Congestion,Pending,TRUE,Moderate,9,NA,Blank Sailing,TRUE
SHP116888,R037570,2,FALSE,NA,Pending,TRUE,Low,7,NA,NA,FALSE
SHP116888,R037571,3,FALSE,NA,Pending,TRUE,Low,5,NA,NA,FALSE
SHP116889,R037572,1,TRUE,Late Document,Paid,FALSE,Low,5,NA,Blank Sailing,TRUE
SHP116889,R037573,2,TRUE,Feeder Delay,Paid,FALSE,Low,8,NA,Late Alert,FALSE
SHP116890,R037574,1,TRUE,Hub Congestion,Pending,TRUE,Moderate,9,NA,NA,TRUE
SHP116890,R037575,2,TRUE,Feeder Delay,Pending,TRUE,Moderate,6,NA,NA,FALSE
SHP116890,R037576,3,FALSE,NA,Pending,TRUE,Moderate,7,NA,NA,FALSE
SHP116891,R037577,1,FALSE,NA,Paid,FALSE,Low,5,NA,NA,FALSE
SHP116892,R037578,1,FALSE,NA,Pending,TRUE,Low,5,NA,NA,FALSE
SHP116892,R037579,2,TRUE,Late Document,Pending,TRUE,Low,3,NA,Late Alert,FALSE
SHP116892,R037580,3,TRUE,Late Document,Pending,TRUE,Low,4,NA,Late Alert,FALSE
SHP116893,R037581,1,FALSE,NA,Paid,TRUE,Moderate,8,NA,NA,FALSE
SHP116894,R037582,1,TRUE,Hub Congestion,Paid,TRUE,High,10,NA,Blank Sailing,TRUE
SHP116894,R037583,2,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Blank Sailing,TRUE
SHP116895,R037584,1,TRUE,Customs Hold,Paid,TRUE,Low,6,NA,Late Alert,FALSE
SHP116895,R037585,2,FALSE,NA,Paid,TRUE,Low,4,NA,Blank Sailing,TRUE
SHP116896,R037586,1,FALSE,NA,Paid,TRUE,Moderate,6,NA,NA,FALSE
SHP116896,R037587,2,TRUE,Carrier Overbooking,Paid,TRUE,Low,8,NA,Blank Sailing,TRUE
SHP116896,R037588,3,TRUE,Carrier Overbooking,Paid,TRUE,Low,4,NA,Late Alert,FALSE
SHP116897,R037589,1,TRUE,Feeder Delay,Pending,TRUE,Moderate,5,NA,Late Alert,FALSE
SHP116898,R037590,1,FALSE,NA,Paid,TRUE,Low,8,NA,NA,FALSE
SHP116898,R037591,2,TRUE,Feeder Delay,Paid,TRUE,Low,8,NA,Late Alert,FALSE
SHP116899,R037592,1,TRUE,Hub Congestion,Paid,TRUE,High,9,NA,Late Alert,TRUE
SHP116899,R037593,2,TRUE,Feeder Delay,Paid,TRUE,High,10,NA,Late Alert,TRUE
SHP116899,R037594,3,TRUE,Customs Hold,Paid,TRUE,Moderate,5,NA,Late Alert,FALSE
SHP116900,R037595,1,TRUE,Feeder Delay,Overdue,TRUE,Low,6,NA,NA,FALSE
SHP116900,R037596,2,TRUE,Feeder Delay,Overdue,TRUE,Moderate,9,NA,Blank Sailing,TRUE
SHP116900,R037597,3,TRUE,Feeder Delay,Overdue,TRUE,Moderate,6,NA,NA,FALSE
SHP116901,R037598,1,TRUE,Feeder Delay,Pending,TRUE,Low,7,NA,Late Alert,FALSE
SHP116901,R037599,2,TRUE,Hub Congestion,Pending,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP116901,R037600,3,TRUE,Feeder Delay,Pending,TRUE,Low,5,NA,Late Alert,FALSE
SHP116902,R037601,1,TRUE,Hub Congestion,Paid,TRUE,Low,7,NA,Blank Sailing,TRUE
SHP116902,R037602,2,TRUE,Feeder Delay,Paid,TRUE,Low,7,NA,Late Alert,FALSE
SHP116903,R037603,1,FALSE,NA,Paid,TRUE,Moderate,5,NA,NA,FALSE
SHP116904,R037604,1,FALSE,NA,Pending,TRUE,Moderate,3,NA,NA,FALSE
SHP116904,R037605,2,TRUE,Feeder Delay,Pending,TRUE,High,10,Military,NA,TRUE
SHP116904,R037606,3,TRUE,Feeder Delay,Pending,TRUE,Moderate,6,NA,Late Alert,FALSE
SHP116905,R037607,1,TRUE,Feeder Delay,Paid,TRUE,High,3,NA,Blank Sailing,TRUE
SHP116905,R037608,2,TRUE,Hub Congestion,Paid,TRUE,High,10,NA,Late Alert,TRUE
SHP116905,R037609,3,TRUE,Feeder Delay,Paid,TRUE,Low,8,NA,NA,FALSE
SHP116906,R037610,1,FALSE,NA,Paid,TRUE,Low,5,NA,NA,FALSE
SHP116906,R037611,2,TRUE,Late Document,Paid,TRUE,Low,3,NA,NA,FALSE
SHP116907,R037612,1,FALSE,NA,Overdue,TRUE,High,6,NA,NA,TRUE
SHP116907,R037613,2,FALSE,NA,Overdue,TRUE,Moderate,4,NA,NA,TRUE
SHP116908,R037614,1,TRUE,Customs Hold,Paid,TRUE,Moderate,5,NA,Blank Sailing,TRUE
SHP116908,R037615,2,FALSE,NA,Paid,TRUE,Low,5,NA,NA,FALSE
SHP116908,R037616,3,TRUE,Hub Congestion,Paid,TRUE,High,10,NA,NA,TRUE
SHP116909,R037617,1,FALSE,NA,Pending,TRUE,Low,4,Military,NA,TRUE
SHP116909,R037618,2,TRUE,Feeder Delay,Pending,TRUE,Low,8,NA,NA,FALSE
SHP116910,R037619,1,TRUE,Carrier Overbooking,Paid,TRUE,Moderate,8,NA,Late Alert,FALSE
SHP116910,R037620,2,FALSE,NA,Paid,TRUE,Low,7,NA,Late Alert,TRUE
SHP116911,R037621,1,TRUE,Hub Congestion,Paid,TRUE,High,10,NA,Late Alert,TRUE
SHP116911,R037622,2,TRUE,Late Document,Paid,TRUE,Low,7,NA,Blank Sailing,TRUE
SHP116912,R037623,1,FALSE,NA,Paid,TRUE,Moderate,6,NA,Late Alert,TRUE
SHP116912,R037624,2,FALSE,NA,Paid,TRUE,Moderate,4,Protest,Blank Sailing,TRUE
SHP116912,R037625,3,TRUE,Feeder Delay,Paid,TRUE,High,10,NA,Late Alert,TRUE
SHP116913,R037626,1,FALSE,NA,Paid,TRUE,Moderate,8,Embargo,NA,TRUE
SHP116913,R037627,2,TRUE,Carrier Overbooking,Paid,TRUE,Moderate,6,Embargo,NA,TRUE
SHP116913,R037628,3,TRUE,Feeder Delay,Paid,TRUE,Low,7,NA,Late Alert,FALSE
SHP116914,R037629,1,TRUE,Feeder Delay,Paid,TRUE,Low,8,NA,Late Alert,FALSE
SHP116914,R037630,2,FALSE,NA,Paid,TRUE,High,3,NA,NA,TRUE
SHP116914,R037631,3,FALSE,NA,Paid,TRUE,Moderate,4,NA,NA,FALSE
SHP116915,R037632,1,TRUE,Carrier Overbooking,Paid,TRUE,Low,2,NA,Late Alert,FALSE
SHP116915,R037633,2,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP116916,R037634,1,FALSE,NA,Pending,TRUE,Low,7,NA,Blank Sailing,TRUE
SHP116916,R037635,2,FALSE,NA,Pending,TRUE,Low,6,NA,NA,TRUE
SHP116917,R037636,1,FALSE,NA,Paid,TRUE,Low,7,NA,NA,FALSE
SHP116917,R037637,2,TRUE,Vessel Omission,Paid,TRUE,High,8,Strike,Late Alert,TRUE
SHP116917,R037638,3,TRUE,Feeder Delay,Paid,TRUE,Low,7,NA,Late Alert,FALSE
SHP116918,R037639,1,TRUE,Late Document,Paid,TRUE,Moderate,6,NA,Late Alert,FALSE
SHP116919,R037640,1,TRUE,Carrier Overbooking,Pending,TRUE,Low,8,NA,Late Alert,FALSE
SHP116919,R037641,2,TRUE,Feeder Delay,Pending,TRUE,Moderate,6,NA,Late Alert,TRUE
SHP116919,R037642,3,TRUE,Late Document,Pending,TRUE,Moderate,7,NA,Late Alert,FALSE
SHP116920,R037643,1,TRUE,Customs Hold,Pending,TRUE,Moderate,7,NA,NA,FALSE
SHP116920,R037644,2,TRUE,Feeder Delay,Pending,TRUE,Low,7,NA,Late Alert,FALSE
SHP116920,R037645,3,TRUE,Hub Congestion,Pending,TRUE,Low,5,NA,Blank Sailing,TRUE
SHP116921,R037646,1,TRUE,Hub Congestion,Pending,TRUE,High,9,NA,Late Alert,TRUE
SHP116921,R037647,2,TRUE,Feeder Delay,Pending,TRUE,Low,5,NA,NA,FALSE
SHP116921,R037648,3,TRUE,Hub Congestion,Pending,TRUE,Low,3,NA,Late Alert,FALSE
SHP116922,R037649,1,TRUE,Feeder Delay,Paid,TRUE,Low,4,NA,NA,FALSE
SHP116922,R037650,2,FALSE,NA,Paid,TRUE,Low,6,NA,NA,FALSE
SHP116922,R037651,3,TRUE,Feeder Delay,Paid,TRUE,High,10,NA,Blank Sailing,TRUE
SHP116923,R037652,1,TRUE,Carrier Overbooking,Paid,TRUE,Moderate,7,NA,Blank Sailing,TRUE
SHP116923,R037653,2,TRUE,Hub Congestion,Paid,TRUE,Moderate,5,NA,Blank Sailing,TRUE
SHP116924,R037654,1,FALSE,NA,Paid,TRUE,Low,5,NA,NA,FALSE
SHP116924,R037655,2,TRUE,Hub Congestion,Paid,TRUE,High,10,NA,Blank Sailing,TRUE
SHP116924,R037656,3,TRUE,Carrier Overbooking,Paid,TRUE,Low,6,NA,Late Alert,FALSE
SHP116925,R037657,1,FALSE,NA,Overdue,TRUE,Moderate,6,NA,Late Alert,FALSE
SHP116926,R037658,1,TRUE,Late Document,Paid,TRUE,Moderate,7,Military,Late Alert,TRUE
SHP116926,R037659,2,FALSE,NA,Paid,TRUE,Low,4,NA,Late Alert,FALSE
SHP116926,R037660,3,TRUE,Carrier Overbooking,Paid,TRUE,Moderate,4,NA,Late Alert,FALSE
SHP116927,R037661,1,FALSE,NA,Pending,FALSE,High,6,NA,NA,TRUE
SHP116927,R037662,2,FALSE,NA,Pending,FALSE,Moderate,5,NA,Late Alert,TRUE
SHP116928,R037663,1,TRUE,Late Document,Paid,FALSE,Moderate,7,NA,Late Alert,FALSE
SHP116928,R037664,2,FALSE,NA,Paid,FALSE,Low,3,NA,NA,FALSE
SHP116928,R037665,3,TRUE,Hub Congestion,Paid,FALSE,High,10,NA,Blank Sailing,TRUE
SHP116929,R037666,1,TRUE,Vessel Omission,Paid,TRUE,Low,2,NA,Blank Sailing,TRUE
SHP116929,R037667,2,TRUE,Late Document,Paid,TRUE,Moderate,5,NA,Late Alert,FALSE
SHP116929,R037668,3,FALSE,NA,Paid,TRUE,High,7,NA,NA,TRUE
SHP116930,R037669,1,TRUE,Feeder Delay,Paid,TRUE,Moderate,6,NA,Late Alert,FALSE
SHP116930,R037670,2,TRUE,Feeder Delay,Paid,TRUE,Low,7,NA,Blank Sailing,TRUE
SHP116931,R037671,1,FALSE,NA,Paid,TRUE,Low,3,NA,Late Alert,TRUE
SHP116931,R037672,2,FALSE,NA,Paid,TRUE,Low,8,NA,NA,FALSE
SHP116931,R037673,3,TRUE,Feeder Delay,Paid,TRUE,Low,4,Embargo,Late Alert,TRUE
SHP116932,R037674,1,FALSE,NA,Paid,TRUE,Moderate,6,NA,NA,FALSE
SHP116932,R037675,2,TRUE,Feeder Delay,Paid,TRUE,Low,5,NA,Late Alert,FALSE
SHP116932,R037676,3,FALSE,NA,Paid,TRUE,Moderate,4,NA,NA,FALSE
SHP116933,R037677,1,TRUE,Carrier Overbooking,Pending,TRUE,High,4,NA,Late Alert,TRUE
SHP116933,R037678,2,TRUE,Hub Congestion,Pending,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP116934,R037679,1,FALSE,NA,Paid,TRUE,Low,4,NA,NA,FALSE
SHP116934,R037680,2,TRUE,Late Document,Paid,TRUE,Low,6,NA,Late Alert,FALSE
SHP116935,R037681,1,FALSE,NA,Pending,TRUE,Low,5,NA,NA,FALSE
SHP116935,R037682,2,FALSE,NA,Pending,TRUE,Moderate,4,NA,NA,FALSE
SHP116935,R037683,3,TRUE,Carrier Overbooking,Pending,TRUE,Low,5,NA,Late Alert,FALSE
SHP116936,R037684,1,FALSE,NA,Paid,TRUE,Low,7,NA,NA,FALSE
SHP116936,R037685,2,FALSE,NA,Paid,TRUE,Low,7,NA,NA,FALSE
SHP116936,R037686,3,FALSE,NA,Paid,TRUE,Low,5,NA,NA,FALSE
SHP116937,R037687,1,FALSE,NA,Paid,TRUE,Moderate,7,NA,NA,FALSE
SHP116937,R037688,2,FALSE,NA,Paid,TRUE,Low,8,NA,NA,FALSE
SHP116938,R037689,1,FALSE,NA,Paid,FALSE,Low,7,NA,NA,TRUE
SHP116938,R037690,2,TRUE,Feeder Delay,Paid,FALSE,High,10,NA,Late Alert,TRUE
SHP116938,R037691,3,FALSE,NA,Paid,FALSE,Low,5,NA,NA,FALSE
SHP116939,R037692,1,TRUE,Feeder Delay,Pending,TRUE,Low,7,NA,Late Alert,FALSE
SHP116939,R037693,2,TRUE,Hub Congestion,Pending,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP116939,R037694,3,FALSE,NA,Pending,TRUE,Low,7,NA,NA,FALSE
SHP116940,R037695,1,FALSE,NA,Pending,FALSE,High,4,Embargo,NA,TRUE
SHP116940,R037696,2,TRUE,Feeder Delay,Pending,FALSE,Moderate,9,NA,Blank Sailing,TRUE
SHP116940,R037697,3,TRUE,Carrier Overbooking,Pending,FALSE,Moderate,5,NA,Late Alert,FALSE
SHP116941,R037698,1,FALSE,NA,Paid,TRUE,Low,6,NA,NA,FALSE
SHP116941,R037699,2,TRUE,Hub Congestion,Paid,TRUE,High,5,NA,NA,TRUE
SHP116942,R037700,1,FALSE,NA,Paid,TRUE,Low,3,NA,NA,FALSE
SHP116943,R037701,1,TRUE,Carrier Overbooking,Paid,TRUE,Low,4,NA,Late Alert,FALSE
SHP116944,R037702,1,FALSE,NA,Paid,TRUE,Moderate,3,Protest,NA,TRUE
SHP116945,R037703,1,TRUE,Late Document,Pending,TRUE,Moderate,5,NA,Late Alert,FALSE
SHP116945,R037704,2,TRUE,Feeder Delay,Pending,TRUE,Low,7,NA,Late Alert,FALSE
SHP116945,R037705,3,FALSE,NA,Pending,TRUE,Low,1,NA,NA,TRUE
SHP116946,R037706,1,TRUE,Carrier Overbooking,Paid,TRUE,Moderate,4,NA,Late Alert,FALSE
SHP116946,R037707,2,TRUE,Customs Hold,Paid,TRUE,Low,5,NA,Blank Sailing,TRUE
SHP116946,R037708,3,FALSE,NA,Paid,TRUE,Moderate,6,NA,NA,FALSE
SHP116947,R037709,1,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Blank Sailing,TRUE
SHP116948,R037710,1,FALSE,NA,Pending,TRUE,Low,8,NA,NA,FALSE
SHP116948,R037711,2,FALSE,NA,Pending,TRUE,Low,7,NA,Late Alert,FALSE
SHP116948,R037712,3,FALSE,NA,Pending,TRUE,Moderate,5,NA,NA,FALSE
SHP116949,R037713,1,FALSE,NA,Paid,TRUE,Moderate,2,NA,Late Alert,FALSE
SHP116949,R037714,2,FALSE,NA,Paid,TRUE,Moderate,8,NA,Late Alert,FALSE
SHP116950,R037715,1,TRUE,Carrier Overbooking,Paid,TRUE,Low,8,Strike,Blank Sailing,TRUE
SHP116951,R037716,1,TRUE,Feeder Delay,Paid,TRUE,Low,5,NA,Late Alert,FALSE
SHP116951,R037717,2,TRUE,Feeder Delay,Paid,TRUE,High,6,NA,Late Alert,TRUE
SHP116952,R037718,1,TRUE,Late Document,Paid,FALSE,Moderate,8,NA,Late Alert,FALSE
SHP116952,R037719,2,FALSE,NA,Paid,FALSE,Moderate,5,NA,NA,FALSE
SHP116953,R037720,1,FALSE,NA,Pending,TRUE,High,5,NA,Blank Sailing,TRUE
SHP116953,R037721,2,TRUE,Late Document,Pending,TRUE,Low,8,NA,NA,FALSE
SHP116954,R037722,1,FALSE,NA,Paid,TRUE,Low,7,NA,NA,FALSE
SHP116954,R037723,2,TRUE,Hub Congestion,Paid,TRUE,Low,5,Protest,NA,TRUE
SHP116954,R037724,3,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Blank Sailing,TRUE
SHP116955,R037725,1,TRUE,Hub Congestion,Overdue,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP116955,R037726,2,TRUE,Late Document,Overdue,TRUE,Low,4,NA,Blank Sailing,TRUE
SHP116955,R037727,3,TRUE,Vessel Omission,Overdue,TRUE,Moderate,6,NA,Late Alert,TRUE
SHP116956,R037728,1,FALSE,NA,Overdue,TRUE,Low,6,NA,NA,FALSE
SHP116956,R037729,2,FALSE,NA,Overdue,TRUE,Low,7,NA,NA,FALSE
SHP116956,R037730,3,TRUE,Hub Congestion,Overdue,TRUE,Low,7,NA,Blank Sailing,TRUE
SHP116957,R037731,1,TRUE,Vessel Omission,Paid,TRUE,Moderate,6,Protest,Blank Sailing,TRUE
SHP116958,R037732,1,FALSE,NA,Pending,TRUE,High,5,NA,Late Alert,TRUE
SHP116959,R037733,1,FALSE,NA,Paid,TRUE,Low,5,NA,Late Alert,FALSE
SHP116959,R037734,2,FALSE,NA,Paid,TRUE,Low,6,NA,NA,FALSE
SHP116960,R037735,1,TRUE,Hub Congestion,Paid,TRUE,High,10,Protest,Late Alert,TRUE
SHP116960,R037736,2,FALSE,NA,Paid,TRUE,Moderate,4,NA,NA,FALSE
SHP116961,R037737,1,FALSE,NA,Paid,FALSE,Low,5,NA,NA,FALSE
SHP116962,R037738,1,FALSE,NA,Paid,TRUE,Low,7,Protest,NA,TRUE
SHP116962,R037739,2,FALSE,NA,Paid,TRUE,Moderate,4,NA,NA,FALSE
SHP116963,R037740,1,TRUE,Hub Congestion,Paid,TRUE,Low,5,NA,Late Alert,FALSE
SHP116963,R037741,2,TRUE,Hub Congestion,Paid,TRUE,High,10,NA,Blank Sailing,TRUE
SHP116963,R037742,3,TRUE,Feeder Delay,Paid,TRUE,Low,5,NA,Late Alert,FALSE
SHP116964,R037743,1,FALSE,NA,Paid,TRUE,Low,5,NA,Late Alert,FALSE
SHP116964,R037744,2,TRUE,Late Document,Paid,TRUE,Low,3,NA,Blank Sailing,TRUE
SHP116965,R037745,1,TRUE,Hub Congestion,Paid,TRUE,Low,8,NA,Late Alert,FALSE
SHP116965,R037746,2,TRUE,Feeder Delay,Paid,TRUE,Low,6,NA,Late Alert,TRUE
SHP116965,R037747,3,FALSE,NA,Paid,TRUE,Moderate,7,NA,NA,FALSE
SHP116966,R037748,1,TRUE,Carrier Overbooking,Pending,TRUE,Low,3,NA,Late Alert,TRUE
SHP116966,R037749,2,TRUE,Feeder Delay,Pending,TRUE,Low,6,Military,Late Alert,TRUE
SHP116967,R037750,1,TRUE,Late Document,Paid,FALSE,Moderate,9,NA,Late Alert,TRUE
SHP116967,R037751,2,FALSE,NA,Paid,FALSE,Low,5,NA,Late Alert,FALSE
SHP116968,R037752,1,FALSE,NA,Paid,TRUE,Moderate,5,NA,NA,TRUE
SHP116968,R037753,2,TRUE,Feeder Delay,Paid,TRUE,Low,6,Embargo,Late Alert,TRUE
SHP116969,R037754,1,TRUE,Late Document,Overdue,FALSE,Low,6,NA,Late Alert,FALSE
SHP116969,R037755,2,TRUE,Hub Congestion,Overdue,FALSE,Moderate,6,NA,Blank Sailing,TRUE
SHP116970,R037756,1,FALSE,NA,Overdue,TRUE,Moderate,7,NA,NA,FALSE
SHP116971,R037757,1,TRUE,Hub Congestion,Overdue,TRUE,Moderate,8,NA,NA,FALSE
SHP116971,R037758,2,FALSE,NA,Overdue,TRUE,Low,7,NA,NA,FALSE
SHP116972,R037759,1,FALSE,NA,Pending,TRUE,Low,7,NA,NA,FALSE
SHP116972,R037760,2,FALSE,NA,Pending,TRUE,Low,8,NA,NA,FALSE
SHP116973,R037761,1,TRUE,Customs Hold,Paid,TRUE,Moderate,7,NA,Blank Sailing,TRUE
SHP116973,R037762,2,TRUE,Vessel Omission,Paid,TRUE,Moderate,6,NA,Late Alert,FALSE
SHP116974,R037763,1,FALSE,NA,Paid,TRUE,Moderate,5,NA,NA,FALSE
SHP116974,R037764,2,FALSE,NA,Paid,TRUE,Moderate,7,Embargo,NA,TRUE
SHP116974,R037765,3,TRUE,Feeder Delay,Paid,TRUE,High,2,NA,Late Alert,TRUE
SHP116975,R037766,1,TRUE,Late Document,Paid,FALSE,Moderate,9,NA,Blank Sailing,TRUE
SHP116976,R037767,1,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,Strike,Late Alert,TRUE
SHP116976,R037768,2,FALSE,NA,Paid,TRUE,Moderate,6,NA,NA,FALSE
SHP116977,R037769,1,TRUE,Late Document,Paid,TRUE,Moderate,8,NA,Late Alert,FALSE
SHP116977,R037770,2,FALSE,NA,Paid,TRUE,Moderate,6,NA,NA,FALSE
SHP116977,R037771,3,TRUE,Feeder Delay,Paid,TRUE,High,10,NA,Late Alert,TRUE
SHP116978,R037772,1,FALSE,NA,Paid,TRUE,Low,7,NA,NA,FALSE
SHP116978,R037773,2,TRUE,Hub Congestion,Paid,TRUE,Moderate,5,NA,Late Alert,FALSE
SHP116978,R037774,3,TRUE,Late Document,Paid,TRUE,Low,6,NA,Late Alert,FALSE
SHP116979,R037775,1,TRUE,Vessel Omission,Paid,TRUE,Moderate,5,NA,Late Alert,FALSE
SHP116979,R037776,2,FALSE,NA,Paid,TRUE,High,6,NA,NA,TRUE
SHP116979,R037777,3,TRUE,Feeder Delay,Paid,TRUE,Moderate,6,NA,Blank Sailing,TRUE
SHP116980,R037778,1,FALSE,NA,Paid,TRUE,Low,8,NA,Late Alert,FALSE
SHP116981,R037779,1,FALSE,NA,Paid,TRUE,Low,6,NA,Late Alert,FALSE
SHP116981,R037780,2,TRUE,Carrier Overbooking,Paid,TRUE,Low,7,NA,Late Alert,FALSE
SHP116981,R037781,3,FALSE,NA,Paid,TRUE,Low,7,NA,NA,FALSE
SHP116982,R037782,1,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP116982,R037783,2,FALSE,NA,Paid,TRUE,Low,7,NA,NA,FALSE
SHP116982,R037784,3,FALSE,NA,Paid,TRUE,Moderate,8,NA,NA,FALSE
SHP116983,R037785,1,TRUE,Late Document,Paid,TRUE,Moderate,7,NA,Late Alert,FALSE
SHP116983,R037786,2,FALSE,NA,Paid,TRUE,Low,3,NA,NA,FALSE
SHP116984,R037787,1,TRUE,Carrier Overbooking,Paid,TRUE,Moderate,7,NA,Late Alert,TRUE
SHP116984,R037788,2,FALSE,NA,Paid,TRUE,Low,7,NA,NA,FALSE
SHP116984,R037789,3,TRUE,Hub Congestion,Paid,TRUE,Moderate,5,NA,Blank Sailing,TRUE
SHP116985,R037790,1,TRUE,Carrier Overbooking,Paid,TRUE,Low,4,Embargo,Late Alert,TRUE
SHP116985,R037791,2,FALSE,NA,Paid,TRUE,Low,4,NA,Late Alert,FALSE
SHP116986,R037792,1,TRUE,Hub Congestion,Paid,TRUE,Low,6,NA,Blank Sailing,TRUE
SHP116986,R037793,2,TRUE,Carrier Overbooking,Paid,TRUE,Low,6,Protest,Late Alert,TRUE
SHP116987,R037794,1,TRUE,Late Document,Paid,FALSE,Low,6,NA,Late Alert,FALSE
SHP116987,R037795,2,TRUE,Hub Congestion,Paid,FALSE,Moderate,7,NA,Late Alert,FALSE
SHP116988,R037796,1,FALSE,NA,Paid,TRUE,Low,4,NA,Late Alert,FALSE
SHP116988,R037797,2,TRUE,Late Document,Paid,TRUE,Moderate,7,Embargo,NA,TRUE
SHP116988,R037798,3,TRUE,Hub Congestion,Paid,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP116989,R037799,1,FALSE,NA,Paid,TRUE,Moderate,7,NA,NA,FALSE
SHP116989,R037800,2,TRUE,Vessel Omission,Paid,TRUE,Low,3,NA,Late Alert,FALSE
SHP116989,R037801,3,FALSE,NA,Paid,TRUE,Low,7,NA,NA,FALSE
SHP116990,R037802,1,TRUE,Carrier Overbooking,Paid,TRUE,Low,5,NA,Blank Sailing,TRUE
SHP116990,R037803,2,TRUE,Feeder Delay,Paid,TRUE,Moderate,9,Embargo,Late Alert,TRUE
SHP116990,R037804,3,TRUE,Feeder Delay,Paid,TRUE,Moderate,9,NA,Late Alert,TRUE
SHP116991,R037805,1,TRUE,Hub Congestion,Pending,TRUE,High,4,NA,Late Alert,TRUE
SHP116992,R037806,1,TRUE,Vessel Omission,Pending,TRUE,Low,8,NA,Late Alert,FALSE
SHP116992,R037807,2,FALSE,NA,Pending,TRUE,Low,4,NA,NA,FALSE
SHP116992,R037808,3,FALSE,NA,Pending,TRUE,Moderate,5,NA,NA,FALSE
SHP116993,R037809,1,FALSE,NA,Paid,TRUE,High,5,NA,Late Alert,TRUE
SHP116993,R037810,2,TRUE,Hub Congestion,Paid,TRUE,Moderate,7,NA,Blank Sailing,TRUE
SHP116993,R037811,3,FALSE,NA,Paid,TRUE,Moderate,8,NA,NA,FALSE
SHP116994,R037812,1,TRUE,Customs Hold,Paid,TRUE,Low,8,NA,Late Alert,FALSE
SHP116995,R037813,1,TRUE,Late Document,Paid,TRUE,Low,6,Strike,Blank Sailing,TRUE
SHP116995,R037814,2,TRUE,Feeder Delay,Paid,TRUE,Moderate,7,NA,Blank Sailing,TRUE
SHP116996,R037815,1,TRUE,Hub Congestion,Paid,TRUE,Moderate,3,NA,Late Alert,FALSE
